Population_Members,Peak_Flow (CFS),Total_Runoff_Volume (1000*CF),Total_Costs $,Social_Context_Score,MultiObjectiveRating,,
childA14K64Egen7,326.9385,3761.8848,24969540.03,3633.399063,3.149596669,,
child650N2V1gen19,362.383,3693.8493,24973490.55,3638.894018,3.242790812,,
childDGXR12Ngen9,325.096,3773.8431,24916699.26,3640.765597,3.147406211,,
child6TYE8QQgen0,354.339,3816.2547,24637669.78,3644.454875,3.251167796,,
child431V1Y7gen5,332.861,3758.7735,24035732.73,3646.510234,3.167987835,,
childNMIKJ9Wgen9,325.026,3755.4327,24617111.9,3646.848081,3.142439555,,
childOL9U59Tgen11,325.881,3783.5235,24002532.26,3647.396663,3.152826627,,
childQD2LE8Mgen10,324.0695,3761.3655,24886503.56,3647.840998,3.141096271,,
childK1B9ZKEgen0,365.42,3814.4979,24433104.22,3650.318144,3.285823873,,
child4TU1K95gen10,326.28,3765.9168,24564361.64,3650.841117,3.149433025,,
childJVQWPEUgen15,365.98,3733.8102,24429854.53,3650.920011,3.265577937,,
childSEY1GKVgen10,324.53,3713.3469,24955573.44,3651.039902,3.129579346,,
child8WVV1A8gen8,329.7155,3755.6982,24877880.95,3652.972343,3.15755019,,
childGB07LTSgen19,363.527,3703.0761,24366981.06,3653.323179,3.249577721,,
childV8NJAKDgen6,327.518,3770.5194,24813128.31,3654.244139,3.15474262,,
memberL12HZ6Jgen14,383.808,3885.3882,21586307.43,3659.264347,3.363452735,,
child0LBEBDVgen2,340.004,3833.3178,24852819.55,3659.285474,3.21141123,,
child5CKMXJMgen6,336.273,3794.3919,23811690.24,3663.363152,3.189230307,,
childJQ55ZR6gen7,330.212,3813.5385,24632058.24,3664.513513,3.175442512,,
childK8RKU1Bgen2,344.319,3776.6745,24931910.57,3667.303194,3.209889437,,
child213IIDZgen11,326.3535,3759.9786,24620915.56,3668.058401,3.148839247,,
child1FU0GC0gen8,335.0745,3820.0671,23132954.57,3668.966666,3.192730584,,
childKEORANUgen10,326.4795,3757.4532,24805653.85,3669.363759,3.148606403,,
childK4MIVJEgen6,328.9595,3794.1066,24948574.08,3678.173639,3.166826978,,
child8A6K47Jgen18,364.2095,3720.0825,24400623.62,3680.097147,3.257608419,,
childV4WB9E9gen0,353.305,3847.536,23738408.34,3680.293944,3.258115733,,
child00YCOF7gen11,326.9085,3792.4461,24307721.05,3680.979227,3.160050183,,
childMZ3USTIgen9,329.2785,3781.4607,24434940.18,3681.413377,3.164526986,,
child27J696Bgen15,367.912,3699.6462,24917902.64,3682.85635,3.263804269,,
childAOGW5DKgen11,324.3985,3765.5775,24955628.94,3683.241047,3.14491975,,
childVNZBJSTgen6,330.9665,3777.1101,24623127.13,3685.264917,3.168828076,,
childKEKBLWCgen6,330.43,3782.709,24996776,3685.519373,3.168680896,,
child9BMQSPAgen17,356.1935,3732.9039,23401765.02,3686.514079,3.236185827,,
childBZ7FZXFgen3,334.668,3837.5775,24484232.79,3686.640687,3.197051489,,
childBDEWAIXgen10,326.7465,3765.8079,24341854.44,3689.512048,3.152660442,,
child2N8FDI6gen11,324.373,3755.2986,24974387.27,3690.352732,3.142361434,,
childKUA3SO1gen15,368.5775,3718.9656,24579211.36,3691.388149,3.271569052,,
childV84NMA3gen11,324.6825,3763.1421,24930405.96,3693.329865,3.145615036,,
childEEMZE1Ggen3,339.432,3828.573,24407430.17,3693.621906,3.20990455,,
childU32IOSSgen19,360.626,3714.4845,24959714.43,3694.104783,3.245452881,,
child1F78FWNgen10,326.8555,3777.354,24358319.65,3695.066117,3.156413621,,
childMKORGRHgen16,365.519,3724.2378,24605311.27,3696.19018,3.263608016,,
child4WB2LC6gen5,329.2985,3777.5664,24998149.52,3696.824149,3.164239475,,
childVAIWMDPgen6,331.805,3767.1831,24764989.87,3697.810821,3.169335752,,
childYR66R2Ogen7,327.7815,3805.632,24830634.07,3700.776987,3.167314078,,
childR8CLKKRgen19,360.796,3702.6837,24443462.99,3702.221693,3.243140559,,
childG0FKYKMgen6,329.958,3777.8103,24799061.15,3703.709901,3.166699712,,
childCHNJ396gen7,328.9835,3779.2089,24710567.75,3703.975739,3.164027864,,
childC9428Z5gen13,327.257,3779.2197,24338074.18,3704.861422,3.158639647,,
childTTLC9ZTgen15,322.74,3755.7999,24851254.63,3705.497939,3.138061175,,
childLLIR2ERgen0,362.7205,3814.4043,24563177.21,3705.932027,3.279878157,,
childDIM48IYgen1,345.7135,3809.3967,24386923.77,3706.792574,3.225040668,,
childLF2AZYGgen15,366.0285,3737.7315,24573772.66,3707.976821,3.269441586,,
childPGEBDNFgen5,331.2815,3783.2535,24794655.87,3708.661158,3.172579526,,
childP62ZZ9Tgen12,324.3835,3745.7406,24769143.48,3708.700591,3.140633187,,
childX0AGNBJgen10,325.3495,3762.342,24930256.36,3711.911597,3.148354955,,
childCTBX1X2gen5,331.2735,3746.0808,24865709.63,3715.864638,3.162735848,,
childPBIYLDBgen10,324.1065,3751.5285,24961336.55,3716.134964,3.141686327,,
childMCWURBQgen7,327.763,3787.8093,24904442.07,3716.79076,3.163129502,,
childAAQS4I2gen9,330.434,3813.4854,23711460.94,3718.524834,3.178625724,,
child5O8JUCRgen19,365.429,3715.8633,24748751.09,3718.586125,3.262074089,,
childTHTONKBgen18,361.5615,3668.9013,24968871.68,3722.65326,3.237268553,,
childT2ZYQ1Kgen11,324.9175,3764.0619,24530159.36,3722.807035,3.147969598,,
childMWW8QTFgen1,343.1865,3855.9339,23781147.4,3725.410341,3.230660628,,
childD5UE3DZgen3,337.726,3831.3018,23932772.33,3726.841629,3.206819286,,
childNLZZIPSgen18,363.554,3736.2438,23380551.23,3727.186819,3.262138578,,
childO25B00Ogen1,343.1125,3815.7534,24251847.41,3727.651939,3.219558267,,
childXKIDJ72gen0,356.2,3827.8701,24158220.7,3728.741917,3.264095435,,
child8EVYSC5gen7,329.557,3799.1637,24955947.06,3732.417735,3.172598001,,
child9YAD77Lgen13,366.796,3738.1869,23755232.48,3732.756658,3.273127387,,
childKV0IPK4gen2,334.509,3818.8908,24859592.64,3733.485076,3.193615498,,
child98NWHJ4gen14,362.9555,3726.0369,24458882.78,3734.680741,3.257814762,,
childSPD67OCgen11,324.2765,3756.3156,24822995.16,3736.162629,3.144455283,,
childE0QX40Sgen3,334.235,3800.727,24733803.57,3739.210718,3.188057824,,
child88T8JAKgen4,335.3635,3817.2969,24956405.7,3739.906017,3.196165861,,
childD1CYW8Lgen2,336.4815,3793.4712,24938253.49,3744.625217,3.193395057,,
child1H4QNAVgen2,337.593,3807.9045,24508223.5,3744.843805,3.200844044,,
child5I7YCI9gen19,361.602,3680.964,24863983.18,3747.171278,3.241824796,,
childWFOMWIEgen9,324.6355,3746.8008,24680516,3748.306797,3.143548273,,
childA1Q752Egen7,328.2685,3752.7831,24880271.23,3751.061966,3.15674016,,
childH4ZZ9NKgen17,366.435,3723.8229,24957511.45,3752.431188,3.268979151,,
child5LZODXIgen5,329.9115,3790.9242,24948318.21,3753.041937,3.172417506,,
childXFYGYDQgen16,362.752,3715.0533,24748920.78,3753.552576,3.255048115,,
childK35G1ZDgen4,334.2255,3799.161,24620803.44,3754.085068,3.18828853,,
childYF2Z9JEgen4,333.158,3789.8442,24685616.99,3755.284156,3.182440892,,
childONLHYNAgen2,335.2175,3820.3083,24975300.47,3755.502222,3.197250578,,
childU2Q0YA3gen12,327.983,3750.7356,24248611.75,3758.981532,3.155649167,,
child9CR0N29gen4,339.921,3824.1585,24124422.64,3758.996278,3.213262534,,
childZW8YA04gen8,326.2195,3772.3671,24980167.61,3765.838976,3.156325455,,
childSES42Q3gen8,327.025,3745.7424,24851835.19,3767.74466,3.151676829,,
childL2N22VIgen2,337.2945,3799.2654,24734987.24,3768.852638,3.198656476,,
childNLYVTFGgen10,324.0635,3750.3342,24967039.06,3771.751744,3.143798388,,
child2FU011Vgen14,365.9765,3730.059,24988819.45,3774.331844,3.270253022,,
childPATZNGPgen3,335.029,3789.8874,24305885.35,3782.602624,3.189603572,,
childEJA1VDQgen5,329.5345,3765.9681,24882798.84,3783.364782,3.165818957,,
childMPW88WSgen1,343.1065,3831.9921,24264979.27,3783.841435,3.226574178,,
childBAEDZRYgen14,365.5675,3710.88,24827005.87,3784.002721,3.264175897,,
childTGEEUXRgen3,334.502,3764.3247,24897942.7,3785.179856,3.181083558,,
childRRDFSZSgen1,340.9345,3832.0272,24447358.42,3787.387545,3.219914008,,
child1JQJZB0gen5,333.3,3820.5639,24207365.41,3787.930503,3.192787813,,
child43O1QF5gen3,336.335,3832.1919,24491029.84,3787.972426,3.205514479,,
child38EDS60gen3,334.43,3819.0762,24598499.39,3788.41705,3.195959397,,
child8ZCHUGCgen3,337.594,3821.4702,23759136,3789.173928,3.206603226,,
childIZ4663Pgen3,334.841,3815.6166,24915256.62,3791.953203,3.196471353,,
childMTQFYXKgen5,332.4515,3764.2311,24897685.9,3792.171388,3.174929948,,
childBOJXSUHgen3,335.543,3766.2318,24475234.79,3804.62819,3.18577964,,
childWYVZ65Agen19,364.898,3723.3,23927965.37,3807.700629,3.266557871,,
child4R7WXMJgen1,341.4875,3798.2871,24569105.3,3809.279145,3.213452517,,
childWN3PCT8gen0,351.443,3877.1415,24091543.71,3809.346499,3.266314044,,
childX0XSAL6gen14,322.285,3724.5339,24996461.63,3815.106073,3.133162695,,
childFS3PQY4gen10,325.779,3753.9918,24980792.39,3816.697204,3.152274543,,
childM4PQHF1gen17,365.171,3708.9639,24747762,3819.934871,3.264067752,,
childRZBLNQBgen10,324.178,3729.1617,24877571.21,3820.449559,3.140629812,,
child2EWHF6Tgen19,362.619,3716.7723,24843297.77,3821.86517,3.258260088,,
childRBK852Fgen9,328.0635,3766.3416,24634746.85,3822.503356,3.16310373,,
child9BICIYGgen15,362.8255,3696.5412,24949548.09,3826.350682,3.253592267,,
childMCBVX5Jgen18,363.968,3668.5953,24815396.03,3826.800181,3.249575757,,
child7YHI23Ggen10,324.649,3743.2647,24721935.97,3829.193159,3.146367839,,
child626TW9Rgen16,364.2785,3763.0629,23223382.87,3829.466695,3.276475092,,
childQ4TN24Wgen0,368.4655,3872.9349,24563198.27,3830.509236,3.31970298,,
childYGEF3RRgen17,364.234,3693.0879,24877794.52,3831.470085,3.257317675,,
childQDN0ZFTgen3,340.5805,3774.3858,24654646.82,3832.56288,3.20514876,,
childEVNYDI5gen2,343.167,3854.0403,23099679.89,3833.506555,3.235083992,,
childPGO7GZBgen3,334.5275,3772.9809,24965812.87,3834.324305,3.185801815,,
childNA2XTI2gen3,339.807,3797.7075,24330586.8,3838.455277,3.209356857,,
childN8WS70Wgen15,360.4365,3714.6141,24569260.06,3840.455863,3.251664041,,
childM2DWEOLgen6,331.8465,3796.7895,23977602.92,3840.615927,3.184159722,,
childXGPU3FLgen18,363.2495,3689.1018,24835016.35,3840.617016,3.253554757,,
childLXZDNZKgen2,339.5935,3784.5387,24681465.03,3841.811734,3.205244039,,
childQX3MGO8gen2,337.3545,3826.6893,24568138.05,3842.02197,3.209720409,,
childX7R98GXgen9,326.691,3747.7368,24097843.24,3842.385395,3.154624418,,
child4DZWEYFgen16,364.333,3716.3034,24589081.13,3842.945644,3.264500294,,
child6XL5FLJgen8,328.1835,3810.2625,24717436.62,3845.854142,3.17655654,,
childONB4SYHgen4,335.129,3814.686,24766050.68,3847.121156,3.199676099,,
childXMHFGQNgen5,332.4335,3801.0789,24539863.64,3856.243303,3.187901166,,
childB00TMKTgen19,363.773,3713.3694,24717801.76,3856.382444,3.262558824,,
childNHDVPA1gen3,334.723,3785.5215,24521386.82,3858.367115,3.190954265,,
childJ23MPN6gen15,361.7805,3698.1558,24944791.37,3858.792306,3.25224644,,
child3B5YKE8gen6,331.019,3786.4386,24522770.11,3861.681452,3.179704058,,
childGGUL863gen4,333.6255,3809.2923,24622677.98,3861.875341,3.194155278,,
childNCGPDWKgen16,365.092,3715.2405,24344052.71,3866.774093,3.267700682,,
childL31VEF0gen19,365.3905,3700.1043,24681558.24,3867.835066,3.264555275,,
child3DH3U5Vgen4,332.3065,3794.6466,24877707.44,3870.315871,3.186396097,,
child4KV3N7Kgen13,366.484,3748.5846,24635467.73,3871.716433,3.281415317,,
childGCDVOALgen17,363.0735,3703.1238,24820869.05,3873.922352,3.25837151,,
childBJ3AQ1Ngen13,362.7075,3735.9477,24805704.86,3873.947607,3.266185295,,
childNXW9DXRgen6,329.586,3798.252,24743545.49,3876.211036,3.179093903,,
childXVPWL0Bgen19,361.7085,3700.512,24788597.49,3879.704011,3.253631012,,
childD0Z9YLMgen10,323.8995,3744.189,24934932.3,3883.012029,3.146752407,,
childS8ZHJ12gen17,360.257,3709.1745,24699476.18,3883.975513,3.251627477,,
child2SUO425gen1,348.648,3835.7982,24169138.57,3888.477932,3.24989081,,
childVD68JSAgen0,355.905,3846.8556,24237180.38,3892.379827,3.275924086,,
childFUVRSORgen17,364.3795,3695.2866,24702901.22,3894.839367,3.261308171,,
memberC0TTBOHgen1,375.8295,3889.1025,22800983.14,3902.765793,3.35063143,,
child2COIRBBgen9,328.328,3750.9714,24417814.81,3903.716024,3.163496244,,
childMRSWBICgen0,369.5685,3862.7928,24812138.43,3905.675753,3.323881716,,
childWY6I8SKgen4,336.701,3813.3504,24891427,3906.863938,3.207021823,,
childR39XRD1gen11,327.109,3759.759,24925925.78,3907.441584,3.162233136,,
childJG2OTMVgen3,336.671,3793.8411,23707636.19,3909.670049,3.201729306,,
childBK3FQC0gen0,351.1105,3825.7623,23858837.48,3916.525302,3.256195684,,
childHV3JJRJgen1,342.9465,3825.0522,24169203.58,3916.594784,3.230318283,,
childXGGGCGHgen2,340.817,3836.106,24364793.38,3917.477127,3.226677771,,
childCKXR0VVgen4,331.997,3773.7279,24861591.79,3918.029298,3.181917237,,
childEHXZWZ9gen3,335.934,3824.676,24184719.47,3918.850535,3.20825624,,
memberDCQHK4Egen17,375.8295,3889.1025,21658894.3,3934.064564,3.352079695,,
childQ8YH62Tgen3,335.0715,3783.7017,24747454.58,3936.109043,3.195151074,,
childPAB2EGUgen0,357.7605,3853.8171,23858057.69,3937.97488,3.285773079,,
childPBQRC7Ygen4,332.8695,3813.8166,24550397.85,3938.690837,3.196566658,,
childBZBM8QNgen2,336.099,3778.6896,24900178.15,3939.692212,3.197180936,,
childL93GW0Rgen4,331.501,3802.8969,24663989.64,3940.736924,3.189373414,,
childKA0I84Bgen18,362.5485,3725.3232,24984022.23,3942.571911,3.26595889,,
childJ2WWM9Egen1,348.5425,3848.5044,24379963.48,3943.728742,3.255585504,,
child5PQ769Tgen16,362.1425,3700.4247,24910650.08,3949.149797,3.258186094,,
child2J6SE1Hgen16,367.0875,3726.9693,24929434.47,3949.506665,3.281010544,,
memberDU0ISJ3gen12,384.5695,4000.7169,21479902.59,3952.89459,3.410931767,,
childX7Y88XBgen0,352.4565,3839.5548,24700898.82,3954.617024,3.265959961,,
childSJOWTBVgen4,332.969,3803.4981,24249982.04,3956.318314,3.194877409,,
child8BZXOMIgen5,330.701,3785.517,24995912.58,3956.336164,3.182831723,,
childMF3LHY6gen19,361.895,3727.1772,24445307.65,3958.19022,3.265131779,,
memberFWIHUNVgen0,374.2735,3937.977,23052352.7,3960.149632,3.361738591,,
childPF06IPFgen4,334.0025,3795.5502,24453673.82,3960.504187,3.196152273,,
child5YYCNYMgen5,339.022,3815.0667,24114179.26,3964.775813,3.217472903,,
childC8L22Y6gen16,364.3345,3704.6052,24474988.72,3965.269078,3.266970429,,
childDLPH34Vgen4,332.8645,3762.5256,24981555.98,3965.33186,3.183776144,,
childQ5XPGZQgen3,335.239,3782.9619,24937295.57,3966.15122,3.196866166,,
child1KDK2U5gen17,364.679,3719.3184,24097208.62,3966.498168,3.272129376,,
childW0EH1W4gen3,340.4885,3851.8479,23866242.76,3967.757915,3.232269904,,
child5WAOTONgen19,364.6625,3701.1375,24300005.96,3969.341615,3.267243848,,
childJOM2KQJgen19,359.7215,3733.7499,24195737.56,3973.718763,3.260806757,,
child1ZBP77Rgen19,365.613,3749.2182,24187457.41,3974.552806,3.283606367,,
childK7WZBAGgen19,359.159,3703.8609,24793950.59,3976.367864,3.250996865,,
childHWXFACHgen19,362.403,3667.5324,24947580.51,3978.25599,3.251369669,,
childMPVHL7Bgen5,332.2165,3788.5311,24734824.55,3980.858039,3.189557827,,
childY8ZLRKTgen17,364.1485,3731.3334,24730804.78,3984.522178,3.274575541,,
childQLOD48Pgen9,324.5265,3744.7038,24961966.23,3986.261926,3.153643358,,
childI275SVJgen4,333.6045,3792.5451,24927009.95,3988.662206,3.195382277,,
child9Z7CMLWgen16,360.4065,3665.3868,24817499.3,3989.49735,3.245022211,,
child0U67687gen1,342.129,3829.0554,24736426.62,3990.155009,3.232243223,,
child0J392SQgen4,330.917,3790.674,24967493.68,3991.64614,3.186553577,,
childTXETOMJgen10,324.57,3728.1969,24827536.04,3992.663198,3.149568407,,
childPQOV973gen15,368.559,3703.6656,24971554.16,3995.624077,3.281410117,,
childHD2FA66gen15,363.603,3664.125,24885921.91,3998.329065,3.255143541,,
childLJS30EBgen5,331.0075,3755.9214,24874045.73,3999.474202,3.177709641,,
child10A58EFgen2,338.433,3817.9908,24325304.15,4001.294162,3.218108067,,
childKBUA74Wgen15,368.1155,3774.4155,22915866.43,4003.802983,3.299714904,,
childJTSJBABgen12,368.1,3684.8745,24668680.18,4006.183817,3.275322741,,
child9L74CZ3gen10,323.478,3736.5615,24962985.02,4009.506904,3.149196369,,
childK4I01JAgen5,339.922,3813.3531,23827711.75,4016.524285,3.222231142,,
member0JH78ELgen18,375.8295,3889.1025,23893175.47,4017.714325,3.35595036,,
25MilMaxSocial_Seed9,374.8,3797.05,24052436.41,4023,3.327816337,,
childI7Q79N0gen6,331.3005,3807.819,24336983.41,4023.158654,3.193900635,,
child3FSC4TVgen1,343.375,3870.3645,23896484.05,4024.494207,3.249033986,,
childFS9KRTZgen2,345.164,3849.0795,23079191.53,4029.243378,3.249069623,,
childUSMK7SWgen1,352.3585,3837.1482,23647208.41,4029.962616,3.268480792,,
child2ZL9AU4gen5,334.0375,3793.7628,23838034,4032.050758,3.19908488,,
childJZJI1ODgen5,334.21,3805.8291,24066154.75,4032.707186,3.202953293,,
childA79CQT6gen16,366.3785,3709.7685,24472788.42,4033.021916,3.277946711,,
child2KBE16Ogen13,371.4455,3731.4288,24139441.25,4037.28464,3.300001849,,
childVBSCS7Ngen5,332.403,3783.4236,24693340.46,4037.741721,3.191381902,,
childBTXXST5gen17,362.635,3716.2935,24996421.46,4037.910003,3.268176556,,
childGGUE7K9gen19,365.114,3699.9936,24566788.78,4038.718712,3.271562256,,
childL4WIXBEgen4,331.3905,3786.4692,24662405.07,4043.453683,3.189292293,,
childDN1QR3Ggen0,350.828,3850.0083,24402853.22,4045.276049,3.267885993,,
child725Z6U0gen19,364.0255,3716.7417,24833376.15,4045.887391,3.273043071,,
childW5AUKONgen1,339.566,3821.5233,24620797.86,4046.641526,3.224735914,,
childBVSOOWMgen18,359.984,3690.4473,24791789.15,4049.593711,3.253317678,,
childGETJJ07gen2,338.41,3830.9517,24585790.78,4051.264361,3.223887545,,
childHFUARWNgen15,369.661,3701.6064,24650460.15,4055.238993,3.287073532,,
child8URCU6Egen4,332.319,3803.0049,24334983.46,4055.369653,3.197280929,,
childTOAF243gen0,343.7115,3845.8764,24135272.54,4057.489403,3.244931814,,
childQ00MJ9Bgen14,365.3515,3678.66,24871040.31,4058.273354,3.267388163,,
childY9VQT5Pgen5,347.857,3812.0814,23078789.48,4061.892955,3.248949331,,
childHR83CRRgen19,364.172,3719.1159,24881638.71,4064.949733,3.275034459,,
child94AMB0Wgen13,367.361,3719.8854,24958629.86,4067.103986,3.285377956,,
child9RJ2C75gen19,365.219,3727.3446,24448037.16,4068.917071,3.2807595,,
childZVEUECVgen4,332.509,3785.49,24547975.11,4076.797346,3.194086938,,
childY0KUNJPgen0,347.297,3856.4253,23148840.84,4077.126083,3.260002531,,
childVYBWM6Fgen18,362.27,3702.5883,24980364.74,4081.063551,3.265282079,,
child0QLSFXQgen19,362.7985,3700.6281,24886954.49,4085.600116,3.266619506,,
childILCYHN7gen0,367.1385,3904.1901,20402923.99,4091.886244,3.336158066,,
childBK10BDYgen0,342.6085,3841.2693,24708174.42,4097.197255,3.242040583,,
childGP1U1JVgen15,362.798,3686.1372,24540669.13,4097.566976,3.263214215,,
childO2YXK33gen13,366.01,3735.8262,24929221.72,4098.918322,3.286952795,,
childXK6S9AUgen0,346.914,3811.8006,24554016.68,4104.20569,3.247863556,,
childJ5JKRK9gen1,340.1205,3806.3556,24612163.69,4105.595678,3.225066215,,
childMHI7DYCgen19,360.6365,3676.6062,24760799.62,4106.177425,3.254208928,,
child6ZZQPSKgen19,367.733,3754.2762,23630113.36,4106.70683,3.297773002,,
childL78VHACgen3,335.984,3820.4361,24204731.16,4109.817569,3.216092124,,
childJKUPNU1gen19,363.8745,3720.6135,24200419.49,4112.699323,3.276716899,,
child7KY7IJYgen18,362.2125,3695.9472,24858320.01,4113.164161,3.264772854,,
childYUCMP9Bgen17,360.726,3693.4425,24735060.36,4114.547409,3.259475801,,
childQ3IXCS1gen0,368.653,3843.6588,22056032.88,4114.746121,3.32544993,,
childI5OA4IQgen4,332.6605,3780.216,24630601.36,4114.892988,3.194886056,,
childTJSEPK8gen0,355.8495,3787.4646,24849300.91,4118.745487,3.270004293,,
childD7CJ0CXgen5,332.2995,3801.0906,24465276.48,4125.475022,3.199940717,,
childOYMYMPHgen12,324.1875,3734.9361,24919682.6,4126.084596,3.156379114,,
25MilMaxSocial_Seed6,362,3882.3,23892921.13,4127,3.315637245,,
childSM3MA1Agen15,365.1025,3721.2273,24872615.42,4129.192227,3.281511392,,
child9X8ZELWgen2,337.68,3787.461,24823958.02,4130.533053,3.213381394,,
memberT5PYU5Ogen15,380.2145,3895.8975,23340469.23,4134.339267,3.376999253,,
childSW3BJ1Ygen5,331.979,3779.6436,24758913.7,4135.700777,3.19354833,,
childE8UYLGRgen18,364.671,3732.4251,24664080.59,4139.689853,3.283697605,,
childBHJAB97gen16,363.2165,3717.0018,24463707.42,4140.479181,3.274945695,,
25MilMaxSocial_Seed8,381.6,3874.03,22660706.73,4143,3.37578726,,
childJ0Y7TR9gen13,365.2985,3721.1175,24938463.45,4150.101413,3.283065603,,
childX5DMGFHgen4,330.4455,3784.4217,24770664.68,4150.321457,3.19070485,,
child1IBJON4gen17,364.354,3749.9715,24120275.65,4159.680324,3.288417127,,
childEQ8Q5ZNgen15,368.775,3707.838,23995122.82,4160.375084,3.290852608,,
childQ0YPK2Tgen13,323.866,3738.5775,24824281.54,4163.836473,3.158108895,,
childA0VAX5Ugen11,364.479,3728.8431,24011989.78,4166.725925,3.283366289,,
childOPQDWCPgen17,365.3855,3718.2996,24635565.35,4169.559234,3.283470126,,
child387R3P0gen15,361.369,3667.3209,24789962.76,4174.273192,3.257128759,,
childWLN48LEgen12,364.893,3701.9646,24975231.22,4175.420981,3.277730719,,
child43DD4RLgen12,369.849,3713.103,24234633.45,4180.610119,3.296605961,,
